magnification,image_path,tile_x,tile_y,local_pitch_um,mag,base,det,stage_x_mm,stage_y_mm,stage_x_um,stage_y_um
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y010.png,6,10,1.64328416222222,400,Grp_002_SED_X006_Y010,SED,6.476,14.769,6476.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y011.png,6,11,1.63735707777778,400,Grp_002_SED_X006_Y011,SED,6.476,14.782,6476.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y012.png,6,12,1.64698859,400,Grp_002_SED_X006_Y012,SED,6.476,14.794,6476.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y013.png,6,13,1.64180239111111,400,Grp_002_SED_X006_Y013,SED,6.476,14.807,6476.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y014.png,6,14,1.64328416222222,400,Grp_002_SED_X006_Y014,SED,6.476,14.819,6476.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y015.png,6,15,1.64180239111111,400,Grp_002_SED_X006_Y015,SED,6.476,14.832,6476.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y016.png,6,16,1.64698859,400,Grp_002_SED_X006_Y016,SED,6.476,14.844,6476.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y017.png,6,17,1.64328416222222,400,Grp_002_SED_X006_Y017,SED,6.476,14.857,6476.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y018.png,6,18,1.64921124666667,400,Grp_002_SED_X006_Y018,SED,6.476,14.869,6476.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y000.png,7,0,1.64328416222222,400,Grp_002_SED_X007_Y000,SED,6.458,14.644,6458.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y001.png,7,1,1.64624770444444,400,Grp_002_SED_X007_Y001,SED,6.459,14.656,6459.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y002.png,7,2,1.645654996,400,Grp_002_SED_X007_Y002,SED,6.459,14.669,6459.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y003.png,7,3,1.64328416222222,400,Grp_002_SED_X007_Y003,SED,6.459,14.681,6459.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y004.png,7,4,1.64328416222222,400,Grp_002_SED_X007_Y004,SED,6.459,14.694,6459.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y005.png,7,5,1.645654996,400,Grp_002_SED_X007_Y005,SED,6.459,14.706,6459.0,14706.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y006.png,7,6,1.82702378,400,Grp_002_SED_X007_Y006,SED,6.459,14.719,6459.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y007.png,7,7,1.64328416222222,400,Grp_002_SED_X007_Y007,SED,6.459,14.731,6459.0,14731.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y008.png,7,8,1.64698859,400,Grp_002_SED_X007_Y008,SED,6.459,14.744,6459.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y009.png,7,9,1.641654214,400,Grp_002_SED_X007_Y009,SED,6.459,14.756,6459.0,14756.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y010.png,7,10,1.64772947555556,400,Grp_002_SED_X007_Y010,SED,6.459,14.769,6459.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y011.png,7,11,1.64328416222222,400,Grp_002_SED_X007_Y011,SED,6.459,14.782,6459.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y012.png,7,12,1.64180239111111,400,Grp_002_SED_X007_Y012,SED,6.459,14.794,6459.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y013.png,7,13,1.644321402,400,Grp_002_SED_X007_Y013,SED,6.459,14.807,6459.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y014.png,7,14,1.850361675,400,Grp_002_SED_X007_Y014,SED,6.459,14.819,6459.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y015.png,7,15,1.64476593333333,400,Grp_002_SED_X007_Y015,SED,6.46,14.832,6460.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y016.png,7,16,1.64032062,400,Grp_002_SED_X007_Y016,SED,6.459,14.844,6459.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y017.png,7,17,1.64624770444444,400,Grp_002_SED_X007_Y017,SED,6.46,14.857,6460.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X007_Y018.png,7,18,1.64032062,400,Grp_002_SED_X007_Y018,SED,6.459,14.869,6459.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y000.png,8,0,1.64328416222222,400,Grp_002_SED_X008_Y000,SED,6.442,14.644,6442.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y001.png,8,1,1.64921124666667,400,Grp_002_SED_X008_Y001,SED,6.442,14.656,6442.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y002.png,8,2,1.65069301777778,400,Grp_002_SED_X008_Y002,SED,6.442,14.669,6442.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y003.png,8,3,1.64624770444444,400,Grp_002_SED_X008_Y003,SED,6.442,14.681,6442.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y004.png,8,4,1.64476593333333,400,Grp_002_SED_X008_Y004,SED,6.442,14.694,6442.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y005.png,8,5,1.645654996,400,Grp_002_SED_X008_Y005,SED,6.442,14.706,6442.0,14706.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y006.png,8,6,1.64328416222222,400,Grp_002_SED_X008_Y006,SED,6.442,14.719,6442.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y007.png,8,7,1.64180239111111,400,Grp_002_SED_X008_Y007,SED,6.442,14.731,6442.0,14731.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y008.png,8,8,1.638987026,400,Grp_002_SED_X008_Y008,SED,6.442,14.744,6442.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y009.png,8,9,1.644321402,400,Grp_002_SED_X008_Y009,SED,6.442,14.756,6442.0,14756.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y010.png,8,10,1.64032062,400,Grp_002_SED_X008_Y010,SED,6.442,14.769,6442.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y011.png,8,11,1.457618242,400,Grp_002_SED_X008_Y011,SED,6.442,14.782,6442.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y012.png,8,12,1.64624770444444,400,Grp_002_SED_X008_Y012,SED,6.442,14.794,6442.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y013.png,8,13,1.645654996,400,Grp_002_SED_X008_Y013,SED,6.443,14.807,6443.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y014.png,8,14,1.64476593333333,400,Grp_002_SED_X008_Y014,SED,6.442,14.819,6442.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y015.png,8,15,1.64180239111111,400,Grp_002_SED_X008_Y015,SED,6.443,14.832,6443.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y016.png,8,16,1.64772947555556,400,Grp_002_SED_X008_Y016,SED,6.442,14.844,6442.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y017.png,8,17,1.64180239111111,400,Grp_002_SED_X008_Y017,SED,6.443,14.857,6443.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X008_Y018.png,8,18,1.64328416222222,400,Grp_002_SED_X008_Y018,SED,6.442,14.869,6442.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y000.png,9,0,1.64476593333333,400,Grp_002_SED_X009_Y000,SED,6.425,14.644,6425.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y001.png,9,1,1.64624770444444,400,Grp_002_SED_X009_Y001,SED,6.425,14.656,6425.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y002.png,9,2,1.64328416222222,400,Grp_002_SED_X009_Y002,SED,6.425,14.669,6425.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y003.png,9,3,1.64772947555556,400,Grp_002_SED_X009_Y003,SED,6.425,14.681,6425.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y004.png,9,4,1.64772947555556,400,Grp_002_SED_X009_Y004,SED,6.425,14.694,6425.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y005.png,9,5,1.64921124666667,400,Grp_002_SED_X009_Y005,SED,6.425,14.706,6425.0,14706.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y006.png,9,6,1.64328416222222,400,Grp_002_SED_X009_Y006,SED,6.425,14.719,6425.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y007.png,9,7,1.63735707777778,400,Grp_002_SED_X009_Y007,SED,6.425,14.731,6425.0,14731.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y008.png,9,8,1.64328416222222,400,Grp_002_SED_X009_Y008,SED,6.425,14.744,6425.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y009.png,9,9,1.63883884888889,400,Grp_002_SED_X009_Y009,SED,6.426,14.756,6426.0,14756.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y010.png,9,10,1.82406023777778,400,Grp_002_SED_X009_Y010,SED,6.425,14.769,6425.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y011.png,9,11,1.64032062,400,Grp_002_SED_X009_Y011,SED,6.426,14.782,6426.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y012.png,9,12,1.64476593333333,400,Grp_002_SED_X009_Y012,SED,6.425,14.794,6425.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y013.png,9,13,1.64624770444444,400,Grp_002_SED_X009_Y013,SED,6.426,14.807,6426.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y014.png,9,14,1.64032062,400,Grp_002_SED_X009_Y014,SED,6.425,14.819,6425.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y015.png,9,15,1.64921124666667,400,Grp_002_SED_X009_Y015,SED,6.426,14.832,6426.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y016.png,9,16,1.64328416222222,400,Grp_002_SED_X009_Y016,SED,6.425,14.844,6425.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y017.png,9,17,1.638987026,400,Grp_002_SED_X009_Y017,SED,6.426,14.857,6426.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X009_Y018.png,9,18,1.64180239111111,400,Grp_002_SED_X009_Y018,SED,6.425,14.869,6425.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y000.png,10,0,1.64921124666667,400,Grp_002_SED_X010_Y000,SED,6.408,14.644,6408.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y001.png,10,1,1.64772947555556,400,Grp_002_SED_X010_Y001,SED,6.408,14.656,6408.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y002.png,10,2,1.48028934,400,Grp_002_SED_X010_Y002,SED,6.408,14.669,6408.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y003.png,10,3,1.64476593333333,400,Grp_002_SED_X010_Y003,SED,6.408,14.681,6408.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y004.png,10,4,1.644321402,400,Grp_002_SED_X010_Y004,SED,6.408,14.694,6408.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y005.png,10,5,1.63439353555556,400,Grp_002_SED_X010_Y005,SED,6.408,14.706,6408.0,14706.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y006.png,10,6,1.6419876125,400,Grp_002_SED_X010_Y006,SED,6.408,14.719,6408.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y007.png,10,7,1.64624770444444,400,Grp_002_SED_X010_Y007,SED,6.409,14.731,6409.0,14731.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y008.png,10,8,1.64328416222222,400,Grp_002_SED_X010_Y008,SED,6.408,14.744,6408.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y009.png,10,9,1.64772947555556,400,Grp_002_SED_X010_Y009,SED,6.409,14.757,6409.0,14757.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y010.png,10,10,1.644321402,400,Grp_002_SED_X010_Y010,SED,6.408,14.769,6408.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y011.png,10,11,1.64180239111111,400,Grp_002_SED_X010_Y011,SED,6.409,14.782,6409.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y012.png,10,12,1.64180239111111,400,Grp_002_SED_X010_Y012,SED,6.408,14.794,6408.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y013.png,10,13,1.64476593333333,400,Grp_002_SED_X010_Y013,SED,6.409,14.807,6409.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y014.png,10,14,1.82554200888889,400,Grp_002_SED_X010_Y014,SED,6.408,14.819,6408.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y015.png,10,15,1.64476593333333,400,Grp_002_SED_X010_Y015,SED,6.409,14.832,6409.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y016.png,10,16,1.64476593333333,400,Grp_002_SED_X010_Y016,SED,6.408,14.844,6408.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y017.png,10,17,1.64328416222222,400,Grp_002_SED_X010_Y017,SED,6.409,14.857,6409.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X010_Y018.png,10,18,1.64476593333333,400,Grp_002_SED_X010_Y018,SED,6.408,14.869,6408.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y000.png,11,0,1.64624770444444,400,Grp_002_SED_X011_Y000,SED,6.391,14.644,6391.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y001.png,11,1,1.84702769,400,Grp_002_SED_X011_Y001,SED,6.391,14.656,6391.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y002.png,11,2,1.64180239111111,400,Grp_002_SED_X011_Y002,SED,6.391,14.669,6391.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y003.png,11,3,1.64921124666667,400,Grp_002_SED_X011_Y003,SED,6.392,14.681,6392.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y004.png,11,4,1.64921124666667,400,Grp_002_SED_X011_Y004,SED,6.391,14.694,6391.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y005.png,11,5,1.64180239111111,400,Grp_002_SED_X011_Y005,SED,6.392,14.707,6392.0,14707.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y006.png,11,6,1.65069301777778,400,Grp_002_SED_X011_Y006,SED,6.391,14.719,6391.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y007.png,11,7,1.64180239111111,400,Grp_002_SED_X011_Y007,SED,6.392,14.732,6392.0,14732.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y008.png,11,8,1.64624770444444,400,Grp_002_SED_X011_Y008,SED,6.391,14.744,6391.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y009.png,11,9,1.64180239111111,400,Grp_002_SED_X011_Y009,SED,6.392,14.757,6392.0,14757.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y010.png,11,10,1.63735707777778,400,Grp_002_SED_X011_Y010,SED,6.391,14.769,6391.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y011.png,11,11,1.642987808,400,Grp_002_SED_X011_Y011,SED,6.392,14.782,6392.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y012.png,11,12,1.64328416222222,400,Grp_002_SED_X011_Y012,SED,6.391,14.794,6391.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y013.png,11,13,1.84702769,400,Grp_002_SED_X011_Y013,SED,6.392,14.807,6392.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y014.png,11,14,1.63883884888889,400,Grp_002_SED_X011_Y014,SED,6.391,14.819,6391.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y015.png,11,15,1.64032062,400,Grp_002_SED_X011_Y015,SED,6.392,14.832,6392.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y016.png,11,16,1.64032062,400,Grp_002_SED_X011_Y016,SED,6.392,14.844,6392.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y017.png,11,17,1.64476593333333,400,Grp_002_SED_X011_Y017,SED,6.392,14.857,6392.0,14857.0
